SnapshotDate,LoanID,PoolID,DPD_Days,DPD_Bucket,DPD_Bucket_Prior,CurrentBalance,AmountOverdue,EMIsOverdue,LastPaymentDate,LastPaymentAmount,CureFlag,RollFlag,RepossessionFlag,WriteOffFlag,RBI_SMA_Class,ConsecutiveMonthsDelinquent,TransitionType
2024-03-30,ZAAUTO2024-1-00424,ZAAUTO2024-1,0,Current,Current,1542465.54,0,0,2024-03-24,33085.99,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00424,ZAAUTO2024-1,0,Current,Current,1523998.77,0,0,2024-04-20,32244.82,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00424,ZAAUTO2024-1,0,Current,Current,1516716.23,0,0,2024-05-18,31494.12,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00424,ZAAUTO2024-1,0,Current,Current,1478621.71,0,0,2024-05-19,29557.23,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00424,ZAAUTO2024-1,0,Current,Current,1424400.0,0,0,2024-06-05,28629.05,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00424,ZAAUTO2024-1,0,Current,Current,1456603.18,0,0,2024-06-27,30393.49,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00424,ZAAUTO2024-1,0,Current,Current,1449247.47,0,0,2024-08-15,30737.87,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00424,ZAAUTO2024-1,0,Current,Current,1348713.97,0,0,2024-08-29,30209.75,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00424,ZAAUTO2024-1,0,Current,Current,1406701.46,0,0,2024-10-18,29159.9,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00425,ZAAUTO2024-1,0,Current,Current,123346.11,0,0,2023-11-30,3286.8,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00425,ZAAUTO2024-1,0,Current,Current,120205.94,0,0,2023-12-30,3255.08,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00425,ZAAUTO2024-1,0,Current,Current,120544.43,0,0,2024-01-30,3262.02,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00425,ZAAUTO2024-1,0,Current,Current,117555.1,0,0,2024-03-28,3271.07,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00425,ZAAUTO2024-1,4,1-29 DPD,Current,117545.07,3216.07,1,2024-04-06,1706.01,False,Worse,False,False,SMA-0,1,Roll
2024-05-30,ZAAUTO2024-1-00425,ZAAUTO2024-1,0,Current,1-29 DPD,109001.09,0,0,2024-05-08,3224.31,True,Better,False,False,Standard,0,Cure
2024-05-30,ZAAUTO2024-1-00425,ZAAUTO2024-1,0,Current,Current,109959.78,0,0,2024-05-27,3242.65,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00425,ZAAUTO2024-1,0,Current,Current,104546.02,0,0,2024-06-12,3302.29,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00425,ZAAUTO2024-1,0,Current,Current,104694.1,0,0,2024-06-27,3053.01,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00425,ZAAUTO2024-1,0,Current,Current,100037.76,0,0,2024-08-30,3197.75,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00425,ZAAUTO2024-1,3,1-29 DPD,Current,96273.46,3216.07,1,2024-09-02,657.48,False,Worse,False,False,SMA-0,1,Roll
2024-10-30,ZAAUTO2024-1-00425,ZAAUTO2024-1,0,Current,1-29 DPD,94542.76,0,0,2024-10-20,3235.13,True,Better,False,False,Standard,0,Cure
2023-12-30,ZAAUTO2024-1-00426,ZAAUTO2024-1,0,Current,Current,1515174.47,0,0,2023-12-04,54514.67,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00426,ZAAUTO2024-1,0,Current,Current,1442622.28,0,0,2023-12-29,54561.85,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00426,ZAAUTO2024-1,0,Current,Current,1478909.42,0,0,2024-02-19,54728.91,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00426,ZAAUTO2024-1,0,Current,Current,1410541.88,0,0,2024-03-06,55814.02,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00426,ZAAUTO2024-1,0,Current,Current,1414125.98,0,0,2024-04-23,58351.1,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00426,ZAAUTO2024-1,0,Current,Current,1387739.98,0,0,2024-05-16,53930.17,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00426,ZAAUTO2024-1,0,Current,Current,1399971.27,0,0,2024-04-25,61277.98,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00426,ZAAUTO2024-1,0,Current,Current,1375420.06,0,0,2024-06-30,55195.7,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00426,ZAAUTO2024-1,0,Current,Current,1291675.22,0,0,2024-07-30,59585.56,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00426,ZAAUTO2024-1,0,Current,Current,1305425.69,0,0,2024-08-07,60573.41,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00426,ZAAUTO2024-1,0,Current,Current,1256688.89,0,0,2024-08-29,53851.24,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00426,ZAAUTO2024-1,0,Current,Current,1204928.03,0,0,2024-10-14,59544.43,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00427,ZAAUTO2024-1,25,1-29 DPD,Current,1460200.0,23404.44,1,2023-12-08,11892.96,False,Worse,False,False,SMA-0,1,Roll
2024-01-30,ZAAUTO2024-1-00427,ZAAUTO2024-1,9,1-29 DPD,1-29 DPD,1460200.0,23404.44,1,2023-12-31,279.77,False,Same,False,False,SMA-0,2,Static
2024-02-28,ZAAUTO2024-1-00427,ZAAUTO2024-1,0,Current,1-29 DPD,1460200.0,0,0,2024-02-06,21296.73,True,Better,False,False,Standard,0,Cure
2024-03-30,ZAAUTO2024-1-00427,ZAAUTO2024-1,0,Current,Current,1460200.0,0,0,2024-03-23,21927.3,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00427,ZAAUTO2024-1,0,Current,Current,1460200.0,0,0,2024-04-07,23510.87,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00427,ZAAUTO2024-1,0,Current,Current,1460200.0,0,0,2024-05-21,21378.0,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00427,ZAAUTO2024-1,2,1-29 DPD,Current,1460200.0,23404.44,1,2024-05-04,12563.26,False,Worse,False,False,SMA-0,1,Roll
2024-06-30,ZAAUTO2024-1-00427,ZAAUTO2024-1,0,Current,1-29 DPD,1460200.0,0,0,2024-06-06,21319.22,True,Better,False,False,Standard,0,Cure
2024-07-30,ZAAUTO2024-1-00427,ZAAUTO2024-1,75,60-89 DPD,Current,1460200.0,46808.88,2,2024-07-17,2775.18,False,Worse,False,False,SMA-2,1,Roll
2024-08-30,ZAAUTO2024-1-00427,ZAAUTO2024-1,91,90-119 DPD,60-89 DPD,1460200.0,70213.32,3,2024-07-28,10768.53,False,Worse,False,False,NPA,2,Roll
2024-09-30,ZAAUTO2024-1-00427,ZAAUTO2024-1,118,90-119 DPD,90-119 DPD,1460200.0,70213.32,3,2024-09-12,11915.69,False,Same,False,False,NPA,3,Static
2024-10-30,ZAAUTO2024-1-00427,ZAAUTO2024-1,479,Repossessed,90-119 DPD,1441697.18,351066.6,15,2024-10-23,8706.49,False,Worse,True,False,NPA,4,Roll
2023-12-30,ZAAUTO2024-1-00428,ZAAUTO2024-1,0,Current,Current,625025.99,0,0,2023-12-10,30612.96,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00428,ZAAUTO2024-1,0,Current,Current,579279.38,0,0,2024-01-24,28426.4,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00428,ZAAUTO2024-1,0,Current,Current,567882.64,0,0,2024-01-29,29994.93,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00428,ZAAUTO2024-1,0,Current,Current,583636.84,0,0,2024-02-24,31197.75,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00428,ZAAUTO2024-1,0,Current,Current,567968.67,0,0,2024-04-05,29964.66,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00428,ZAAUTO2024-1,0,Current,Current,537335.71,0,0,2024-05-09,27820.99,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00428,ZAAUTO2024-1,0,Current,Current,536321.16,0,0,2024-05-25,26796.42,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00428,ZAAUTO2024-1,0,Current,Current,503696.92,0,0,2024-06-23,30712.56,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00428,ZAAUTO2024-1,0,Current,Current,500677.65,0,0,2024-06-29,28659.89,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00428,ZAAUTO2024-1,0,Current,Current,505416.09,0,0,2024-08-21,28972.23,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00428,ZAAUTO2024-1,0,Current,Current,494115.05,0,0,2024-09-03,30601.22,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00428,ZAAUTO2024-1,0,Current,Current,457669.06,0,0,2024-09-30,27883.97,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00429,ZAAUTO2024-1,0,Current,Current,447044.28,0,0,2023-11-29,18466.44,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00429,ZAAUTO2024-1,0,Current,Current,420945.93,0,0,2024-01-14,17467.66,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00429,ZAAUTO2024-1,0,Current,Current,423097.7,0,0,2024-02-26,19192.25,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00429,ZAAUTO2024-1,0,Current,Current,408544.23,0,0,2024-03-01,17484.72,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00429,ZAAUTO2024-1,0,Current,Current,393085.87,0,0,2024-04-29,17464.09,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00429,ZAAUTO2024-1,0,Current,Current,381227.49,0,0,2024-05-03,19180.75,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00429,ZAAUTO2024-1,0,Current,Current,369358.93,0,0,2024-05-07,19218.57,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00429,ZAAUTO2024-1,0,Current,Current,345641.92,0,0,2024-06-01,18358.24,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00429,ZAAUTO2024-1,0,Current,Current,323500.02,0,0,2024-07-26,18281.55,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00429,ZAAUTO2024-1,0,Current,Current,310682.23,0,0,2024-08-17,17201.96,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00429,ZAAUTO2024-1,0,Current,Current,308449.2,0,0,2024-09-23,18054.82,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00429,ZAAUTO2024-1,0,Current,Current,301829.14,0,0,2024-09-30,18537.02,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00430,ZAAUTO2024-1,0,Current,Current,478200.0,0,0,2023-12-11,12129.0,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00430,ZAAUTO2024-1,0,Current,Current,478200.0,0,0,2024-01-01,12443.19,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00430,ZAAUTO2024-1,0,Current,Current,478200.0,0,0,2024-02-18,12239.72,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00430,ZAAUTO2024-1,0,Current,Current,478200.0,0,0,2024-03-05,12468.43,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00430,ZAAUTO2024-1,0,Current,Current,478200.0,0,0,2024-04-21,12856.83,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00430,ZAAUTO2024-1,35,30-59 DPD,Current,478200.0,12433.77,1,2024-05-11,7438.12,False,Worse,False,False,SMA-1,1,Roll
2024-05-30,ZAAUTO2024-1-00430,ZAAUTO2024-1,44,30-59 DPD,30-59 DPD,475259.46,12433.77,1,2024-05-14,1015.39,False,Same,False,False,SMA-1,2,Static
2024-06-30,ZAAUTO2024-1-00430,ZAAUTO2024-1,74,60-89 DPD,30-59 DPD,476138.57,24867.54,2,2024-06-06,5096.8,False,Worse,False,False,SMA-2,3,Roll
2024-07-30,ZAAUTO2024-1-00430,ZAAUTO2024-1,94,90-119 DPD,60-89 DPD,463243.96,37301.31,3,2024-07-26,6413.34,False,Worse,False,False,NPA,4,Roll
2024-08-30,ZAAUTO2024-1-00430,ZAAUTO2024-1,112,90-119 DPD,90-119 DPD,447367.19,37301.31,3,2024-08-09,1553.57,False,Same,False,False,NPA,5,Static
2024-09-30,ZAAUTO2024-1-00430,ZAAUTO2024-1,651,Default,90-119 DPD,464756.33,261109.17,21,2024-09-05,3550.25,False,Worse,False,True,NPA,6,Roll
2024-10-30,ZAAUTO2024-1-00430,ZAAUTO2024-1,231,Default,Default,438301.5,87036.39,7,2024-10-22,1625.5,False,Same,False,False,NPA,7,Static
2023-12-30,ZAAUTO2024-1-00431,ZAAUTO2024-1,0,Current,Current,1068703.6,0,0,2023-12-19,25053.34,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00431,ZAAUTO2024-1,0,Current,Current,1026204.03,0,0,2024-01-07,28030.72,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00431,ZAAUTO2024-1,0,Current,Current,1004125.18,0,0,2024-02-06,28075.33,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00431,ZAAUTO2024-1,0,Current,Current,1018104.96,0,0,2024-03-21,26776.9,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00431,ZAAUTO2024-1,0,Current,Current,993347.67,0,0,2024-04-25,28773.41,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00431,ZAAUTO2024-1,0,Current,Current,959140.03,0,0,2024-05-02,26589.95,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00431,ZAAUTO2024-1,0,Current,Current,937760.72,0,0,2024-05-30,26115.18,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00431,ZAAUTO2024-1,0,Current,Current,949486.21,0,0,2024-06-10,26517.28,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00431,ZAAUTO2024-1,0,Current,Current,891605.74,0,0,2024-06-30,26884.13,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00431,ZAAUTO2024-1,0,Current,Current,928218.92,0,0,2024-07-30,27754.68,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00431,ZAAUTO2024-1,0,Current,Current,877042.1,0,0,2024-09-20,26620.02,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00431,ZAAUTO2024-1,3,1-29 DPD,Current,875378.82,27572.65,1,2024-10-29,3990.98,False,Worse,False,False,SMA-0,1,Roll
2023-12-30,ZAAUTO2024-1-00432,ZAAUTO2024-1,0,Current,Current,825199.73,0,0,2023-11-30,32033.11,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00432,ZAAUTO2024-1,0,Current,Current,811080.12,0,0,2024-01-01,35847.96,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00432,ZAAUTO2024-1,50,30-59 DPD,Current,797018.24,34990.01,1,2024-02-01,12738.06,False,Worse,False,False,SMA-1,1,Roll
2024-03-30,ZAAUTO2024-1-00432,ZAAUTO2024-1,75,60-89 DPD,30-59 DPD,733981.22,69980.02,2,2024-03-20,1200.99,False,Worse,False,False,SMA-2,2,Roll
2024-04-30,ZAAUTO2024-1-00432,ZAAUTO2024-1,69,60-89 DPD,60-89 DPD,716625.99,69980.02,2,2024-03-27,7808.7,False,Same,False,False,SMA-2,3,Static
2024-05-30,ZAAUTO2024-1-00432,ZAAUTO2024-1,99,90-119 DPD,60-89 DPD,702144.39,104970.03,3,2024-04-25,8484.69,False,Worse,False,False,NPA,4,Roll
2024-05-30,ZAAUTO2024-1-00432,ZAAUTO2024-1,107,90-119 DPD,90-119 DPD,680140.33,104970.03,3,2024-05-07,3689.1,False,Same,False,False,NPA,5,Static
2024-06-30,ZAAUTO2024-1-00432,ZAAUTO2024-1,93,90-119 DPD,90-119 DPD,688759.12,104970.03,3,2024-06-30,4352.69,False,Same,False,False,NPA,6,Static
2024-07-30,ZAAUTO2024-1-00432,ZAAUTO2024-1,117,90-119 DPD,90-119 DPD,666327.25,104970.03,3,2024-07-19,621.17,False,Same,False,False,NPA,7,Static
2024-08-30,ZAAUTO2024-1-00432,ZAAUTO2024-1,95,90-119 DPD,90-119 DPD,642610.72,104970.03,3,2024-07-26,292.11,False,Same,False,False,NPA,8,Static
2024-09-30,ZAAUTO2024-1-00432,ZAAUTO2024-1,362,Default,90-119 DPD,597234.36,419880.12,12,2024-09-05,5639.78,False,Worse,False,True,NPA,9,Roll
2024-10-30,ZAAUTO2024-1-00432,ZAAUTO2024-1,169,Default,Default,571907.58,174950.05,5,2024-09-26,530.59,False,Same,False,False,NPA,10,Static
2023-12-30,ZAAUTO2024-1-00433,ZAAUTO2024-1,0,Current,Current,426464.31,0,0,2023-12-28,24061.79,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00433,ZAAUTO2024-1,0,Current,Current,420873.35,0,0,2024-01-19,24528.65,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00433,ZAAUTO2024-1,0,Current,Current,417141.64,0,0,2024-02-12,26454.57,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00433,ZAAUTO2024-1,0,Current,Current,403073.48,0,0,2024-03-16,26209.75,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00433,ZAAUTO2024-1,0,Current,Current,405093.79,0,0,2024-04-02,23559.63,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00433,ZAAUTO2024-1,9,1-29 DPD,Current,390869.07,25497.81,1,2024-05-03,14975.7,False,Worse,False,False,SMA-0,1,Roll
2024-05-30,ZAAUTO2024-1-00433,ZAAUTO2024-1,0,Current,1-29 DPD,382424.01,0,0,2024-05-30,25013.09,True,Better,False,False,Standard,0,Cure
2024-06-30,ZAAUTO2024-1-00433,ZAAUTO2024-1,0,Current,Current,371421.72,0,0,2024-06-28,25783.77,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00433,ZAAUTO2024-1,0,Current,Current,354322.83,0,0,2024-07-10,23942.86,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00433,ZAAUTO2024-1,0,Current,Current,328042.53,0,0,2024-08-08,25303.19,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00433,ZAAUTO2024-1,20,1-29 DPD,Current,331851.76,25497.81,1,2024-08-26,4972.84,False,Worse,False,False,SMA-0,1,Roll
2024-10-30,ZAAUTO2024-1-00433,ZAAUTO2024-1,52,30-59 DPD,1-29 DPD,315100.06,25497.81,1,2024-10-16,1946.31,False,Worse,False,False,SMA-1,2,Roll
2023-12-30,ZAAUTO2024-1-00434,ZAAUTO2024-1,19,1-29 DPD,Current,1516400.0,24528.51,1,2023-12-27,1846.09,False,Worse,False,False,SMA-0,1,Roll
2024-01-30,ZAAUTO2024-1-00434,ZAAUTO2024-1,0,Current,1-29 DPD,1463977.03,0,0,2024-01-04,23740.76,True,Better,False,False,Standard,0,Cure
2024-02-28,ZAAUTO2024-1-00434,ZAAUTO2024-1,0,Current,Current,1463864.87,0,0,2024-02-18,23744.64,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00434,ZAAUTO2024-1,0,Current,Current,1392602.27,0,0,2024-03-11,23385.11,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00434,ZAAUTO2024-1,0,Current,Current,1374640.73,0,0,2024-03-30,23049.84,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00434,ZAAUTO2024-1,0,Current,Current,1406070.49,0,0,2024-05-07,22161.74,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00434,ZAAUTO2024-1,83,60-89 DPD,Current,1310982.91,49057.02,2,2024-04-26,6399.72,False,Worse,False,False,SMA-2,1,Roll
2024-06-30,ZAAUTO2024-1-00434,ZAAUTO2024-1,116,90-119 DPD,60-89 DPD,1289584.08,73585.53,3,2024-05-30,14624.64,False,Worse,False,False,NPA,2,Roll
2024-07-30,ZAAUTO2024-1-00434,ZAAUTO2024-1,114,90-119 DPD,90-119 DPD,1306268.59,73585.53,3,2024-07-29,2496.7,False,Same,False,False,NPA,3,Static
2024-08-30,ZAAUTO2024-1-00434,ZAAUTO2024-1,259,120+ DPD,90-119 DPD,1247040.96,196228.08,8,2024-08-24,8315.82,False,Worse,False,False,NPA,4,Roll
2024-09-30,ZAAUTO2024-1-00434,ZAAUTO2024-1,335,120+ DPD,120+ DPD,1300683.49,269813.61,11,2024-09-28,2441.63,False,Same,False,False,NPA,5,Static
2024-10-30,ZAAUTO2024-1-00434,ZAAUTO2024-1,317,120+ DPD,120+ DPD,1209775.94,245285.1,10,2024-10-07,11429.74,False,Same,False,False,NPA,6,Static
2023-12-30,ZAAUTO2024-1-00435,ZAAUTO2024-1,0,Current,Current,301858.24,0,0,2023-12-30,15763.09,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00435,ZAAUTO2024-1,0,Current,Current,293967.59,0,0,2024-01-26,13686.24,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00435,ZAAUTO2024-1,0,Current,Current,296898.52,0,0,2024-02-07,14373.45,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00435,ZAAUTO2024-1,0,Current,Current,291088.71,0,0,2024-03-23,14994.55,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00435,ZAAUTO2024-1,0,Current,Current,277166.65,0,0,2024-04-09,14236.66,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00435,ZAAUTO2024-1,0,Current,Current,269381.6,0,0,2024-05-28,14106.06,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00435,ZAAUTO2024-1,0,Current,Current,253210.35,0,0,2024-04-28,15436.28,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00435,ZAAUTO2024-1,0,Current,Current,251436.49,0,0,2024-06-12,15168.9,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00435,ZAAUTO2024-1,0,Current,Current,232230.01,0,0,2024-07-18,15304.63,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00435,ZAAUTO2024-1,0,Current,Current,224128.91,0,0,2024-08-20,14261.28,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00435,ZAAUTO2024-1,0,Current,Current,215407.31,0,0,2024-09-20,14935.43,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00435,ZAAUTO2024-1,0,Current,Current,204969.06,0,0,2024-09-26,13654.33,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00436,ZAAUTO2024-1,0,Current,Current,943382.36,0,0,2023-12-05,40539.64,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00436,ZAAUTO2024-1,0,Current,Current,960758.23,0,0,2024-01-22,44638.65,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00436,ZAAUTO2024-1,0,Current,Current,892104.12,0,0,2024-02-13,44738.84,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00436,ZAAUTO2024-1,0,Current,Current,891874.04,0,0,2024-03-26,41618.88,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00436,ZAAUTO2024-1,0,Current,Current,867383.19,0,0,2024-04-07,40313.59,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00436,ZAAUTO2024-1,3,1-29 DPD,Current,885329.29,42810.36,1,2024-05-06,4681.37,False,Worse,False,False,SMA-0,1,Roll
2024-05-30,ZAAUTO2024-1-00436,ZAAUTO2024-1,0,Current,1-29 DPD,858074.88,0,0,2024-05-13,42645.01,True,Better,False,False,Standard,0,Cure
2024-06-30,ZAAUTO2024-1-00436,ZAAUTO2024-1,0,Current,Current,826671.75,0,0,2024-06-02,40724.84,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00436,ZAAUTO2024-1,26,1-29 DPD,Current,780969.42,42810.36,1,2024-07-22,4644.36,False,Worse,False,False,SMA-0,1,Roll
2024-08-30,ZAAUTO2024-1-00436,ZAAUTO2024-1,0,Current,1-29 DPD,782112.56,0,0,2024-08-16,39170.67,True,Better,False,False,Standard,0,Cure
2024-09-30,ZAAUTO2024-1-00436,ZAAUTO2024-1,0,Current,Current,759314.26,0,0,2024-09-05,39351.98,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00436,ZAAUTO2024-1,0,Current,Current,743360.83,0,0,2024-10-13,41569.63,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00437,ZAAUTO2024-1,0,Current,Current,807278.31,0,0,2023-12-30,36833.33,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00437,ZAAUTO2024-1,0,Current,Current,786320.28,0,0,2023-12-27,38690.41,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00437,ZAAUTO2024-1,0,Current,Current,778273.15,0,0,2024-02-20,35148.36,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00437,ZAAUTO2024-1,0,Current,Current,754414.04,0,0,2024-03-24,33984.19,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00437,ZAAUTO2024-1,0,Current,Current,764320.59,0,0,2024-04-09,35620.02,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00437,ZAAUTO2024-1,0,Current,Current,727270.86,0,0,2024-05-13,34808.68,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00437,ZAAUTO2024-1,0,Current,Current,733445.75,0,0,2024-05-24,36893.9,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00437,ZAAUTO2024-1,0,Current,Current,682563.28,0,0,2024-06-15,37366.45,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00437,ZAAUTO2024-1,0,Current,Current,663067.53,0,0,2024-07-02,36351.45,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00437,ZAAUTO2024-1,0,Current,Current,672066.96,0,0,2024-08-22,35094.81,False,Same,False,False,Standard,0,Static
